incident_datetime,address_1,city,state,latitude,longitude,hour_of_day,day_of_week,parent_incident_type,,month_of_year,day_of_month,year
08/22/2015 12:09:00 PM,MT NEWTON CROSS RD & PATRICIA BAY HWY,CENTRAL SAANICH,BC,48.59414849,-123.3981454,12,Saturday,Traffic,,08,22,2015
08/22/2015 09:51:00 AM,6800 Block WALLACE DR,CENTRAL SAANICH,BC,48.56879698,-123.4596312,9,Saturday,Other,,08,22,2015
08/22/2015 06:32:00 AM,2600 Block FERGUSON RD,CENTRAL SAANICH,BC,48.59532805,-123.3929347,6,Saturday,Property Crime,,08,22,2015
08/23/2015 11:45:00 PM,KEATING CROSS RD & WEST SAANICH RD,CENTRAL SAANICH,BC,48.56518098,-123.4385811,23,Sunday,Other,,08,23,2015
08/23/2015 06:29:00 PM,PATRICIA BAY HWY & MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5941428,-123.3982811,18,Sunday,Traffic,,08,23,2015
08/23/2015 06:18:00 PM,1100 Block VERDIER AVE,CENTRAL SAANICH,BC,48.57789264,-123.4531854,18,Sunday,Traffic,,08,23,2015
08/23/2015 11:18:00 AM,PATRICIA BAY HWY & MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5941428,-123.3982811,11,Sunday,Traffic,,08,23,2015
08/23/2015 02:14:00 AM,1100 Block VERDIER AVE,CENTRAL SAANICH,BC,48.57789264,-123.4531854,2,Sunday,Liquor,,08,23,2015
08/24/2015 09:05:00 PM,2500 Block MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.59415045,-123.396385,21,Monday,Traffic,,08,24,2015
08/24/2015 07:25:00 PM,2100 Block MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.59414072,-123.4122279,19,Monday,Other,,08,24,2015
08/24/2015 02:37:00 PM,7100 Block WALLACE DR,CENTRAL SAANICH,BC,48.57601596,-123.4381276,14,Monday,Theft,,08,24,2015
08/24/2015 11:51:00 AM,800 Block DELAMERE RD,CENTRAL SAANICH,BC,48.57042216,-123.4657689,11,Monday,Other,,08,24,2015
08/24/2015 11:37:00 AM,MT NEWTON CROSS RD & PATRICIA BAY HWY,CENTRAL SAANICH,BC,48.5941428,-123.3982811,11,Monday,Traffic,,08,24,2015
08/25/2015 08:19:00 PM,WELCH RD & LIVESAY RD,CENTRAL SAANICH,BC,48.55432335,-123.3720669,20,Tuesday,Other,,08,25,2015
08/25/2015 05:40:00 PM,7800 Block WALLACE DR,CENTRAL SAANICH,BC,48.59590192,-123.4175475,17,Tuesday,Theft,,08,25,2015
08/25/2015 09:08:00 AM,ISLAND VIEW RD & PATRICIA BAY HWY,CENTRAL SAANICH,BC,48.57242915,-123.3981262,9,Tuesday,Traffic,,08,25,2015
08/25/2015 08:47:00 AM,7600 Block GRIEVE CRES,CENTRAL SAANICH,BC,48.59123504,-123.4206466,8,Tuesday,Theft from Vehicle,,08,25,2015
08/23/2015 02:39:00 PM,1800 Block CULTRA AVE,CENTRAL SAANICH,BC,48.59233431,-123.4209926,14,Sunday,Theft of Vehicle,,08,23,2015
08/07/2015 05:54:00 PM,7000 Block HAGAN RD,CENTRAL SAANICH,BC,48.57465649,-123.4580973,17,Friday,Other,,08,07,2015
08/26/2015 04:36:00 PM,2200 Block MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.59412083,-123.405865,16,Wednesday,Theft from Vehicle,,08,26,2015
08/26/2015 01:32:00 PM,PATRICIA BAY HWY & MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5941428,-123.3982811,13,Wednesday,Traffic,,08,26,2015
08/26/2015 07:43:00 AM,MT NEWTON CROSS RD & PATRICIA BAY HWY,CENTRAL SAANICH,BC,48.5941428,-123.3982811,7,Wednesday,Traffic,,08,26,2015
07/29/2015 11:21:00 AM,PATRICIA BAY HWY & KEATING CROSS RD,CENTRAL SAANICH,BC,48.5639595,-123.3972404,11,Wednesday,Other,,07,29,2015
08/27/2015 10:31:00 PM,PATRICIA BAY HWY & TANNER RD,CENTRAL SAANICH,BC,48.55428704,-123.3929038,22,Thursday,Traffic,,08,27,2015
08/27/2015 09:51:00 PM,WEST SAANICH RD & WALLACE DR,CENTRAL SAANICH,BC,48.57527009,-123.4453416,21,Thursday,Traffic,,08,27,2015
08/27/2015 12:37:00 AM,7800 Block EAST SAANICH RD,CENTRAL SAANICH,BC,48.59468803,-123.416937,0,Thursday,Breaking & Entering,,08,27,2015
08/26/2015 09:04:00 PM,2400 Block MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.59414901,-123.3970621,21,Wednesday,Other,,08,26,2015
08/22/2015 08:41:00 PM,2100 Block B KEATING CROSS RD,CENTRAL SAANICH,BC,48.5651307,-123.4123317,20,Saturday,Other,,08,22,2015
08/28/2015 05:42:00 PM,PATRICIA BAY HWY & ISLAND VIEW RD,CENTRAL SAANICH,BC,48.57242915,-123.3981262,17,Friday,Traffic,,08,28,2015
08/28/2015 05:21:00 PM,7400 Block WALLACE DR,CENTRAL SAANICH,BC,48.58395699,-123.4238878,17,Friday,Traffic,,08,28,2015
08/28/2015 02:55:00 PM,WALLACE DR & CULTRA AVE,CENTRAL SAANICH,BC,48.59233271,-123.4216697,14,Friday,Traffic,,08,28,2015
08/28/2015 11:30:00 AM,7700 Block EAST SAANICH RD,CENTRAL SAANICH,BC,48.59169401,-123.4176427,11,Friday,Theft from Vehicle,,08,28,2015
08/28/2015 10:17:00 AM,7000 Block WALLACE DR,CENTRAL SAANICH,BC,48.57476886,-123.4469929,10,Friday,Property Crime,,08,28,2015
08/28/2015 09:59:00 AM,800 Block BENVENUTO AVE,CENTRAL SAANICH,BC,48.56345217,-123.4638432,9,Friday,Traffic,,08,28,2015
08/30/2015 07:45:00 AM,7200 Block EAST SAANICH RD,CENTRAL SAANICH,BC,48.57914911,-123.4085841,7,Sunday,Theft,,08,30,2015
08/31/2015 08:31:00 PM,2400 Block MT ST MICHAEL RD,CENTRAL SAANICH,BC,48.60440802,-123.3970369,20,Monday,Theft,,08,31,2015
08/31/2015 11:25:00 AM,7800 Block WALLACE DR,CENTRAL SAANICH,BC,48.59590192,-123.4175475,11,Monday,Traffic,,08,31,2015
08/31/2015 11:21:00 AM,6400 Block LOGANBERRY PL,CENTRAL SAANICH,BC,48.55670091,-123.3983176,11,Monday,Property Crime,,08,31,2015
08/27/2015 08:44:00 PM,800 Block BENVENUTO AVE,CENTRAL SAANICH,BC,48.56345217,-123.4638432,20,Thursday,Traffic,,08,27,2015
09/01/2015 02:46:00 PM,1900 Block LISNOE AVE,CENTRAL SAANICH,BC,48.59414223,-123.4185918,14,Tuesday,Theft,,09,01,2015
09/01/2015 11:44:00 AM,7400 Block EAST SAANICH RD,CENTRAL SAANICH,BC,48.58513756,-123.4157006,11,Tuesday,Theft,,09,01,2015
09/01/2015 07:51:00 AM,1700 Block HOVEY RD,CENTRAL SAANICH,BC,48.58692574,-123.4239963,7,Tuesday,Disorder,,09,01,2015
09/01/2015 02:32:00 AM,MT NEWTON CROSS RD & LOCHSIDE DR,CENTRAL SAANICH,BC,48.59415239,-123.3946246,2,Tuesday,Other,,09,01,2015
09/02/2015 07:52:00 PM,7000 Block WALLACE DR,CENTRAL SAANICH,BC,48.57476886,-123.4469929,19,Wednesday,Theft,,09,02,2015
09/02/2015 05:09:00 PM,6400 Block GLIDDON RD,CENTRAL SAANICH,BC,48.5577199,-123.3924434,17,Wednesday,Traffic,,09,02,2015
09/02/2015 03:45:00 PM,PATRICIA BAY HWY & KEATING CROSS RD,CENTRAL SAANICH,BC,48.5639595,-123.3972404,15,Wednesday,Traffic,,09,02,2015
09/02/2015 11:49:00 AM,CENTRAL SAANICH RD & STYAN RD,CENTRAL SAANICH,BC,48.56028171,-123.4035323,11,Wednesday,Liquor,,09,02,2015
09/03/2015 06:35:00 PM,PATRICIA BAY HWY & MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5941428,-123.3982811,18,Thursday,Traffic,,09,03,2015
09/03/2015 04:05:00 PM,800 Block BENVENUTO AVE,CENTRAL SAANICH,BC,48.56345217,-123.4638432,16,Thursday,Traffic,,09,03,2015
09/03/2015 03:16:00 PM,PATRICIA BAY HWY & MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5941428,-123.3982811,15,Thursday,Traffic,,09,03,2015
09/03/2015 09:00:00 AM,PATRICIA BAY HWY & MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5941428,-123.3982811,9,Thursday,Traffic,,09,03,2015
09/03/2015 07:58:00 AM,6400 Block PATRICIA BAY HWY,CENTRAL SAANICH,BC,48.55740761,-123.3936784,7,Thursday,Traffic,,09,03,2015
09/04/2015 07:07:00 PM,6400 Block PATRICIA BAY HWY,CENTRAL SAANICH,BC,48.55740761,-123.3936784,19,Friday,Theft,,09,04,2015
09/04/2015 02:08:00 PM,6200 Block CENTRAL SAANICH RD,CENTRAL SAANICH,BC,48.55112044,-123.4034955,14,Friday,Theft,,09,04,2015
09/04/2015 01:52:00 PM,1400 Block BENVENUTO AVE,CENTRAL SAANICH,BC,48.56518827,-123.4392573,13,Friday,Theft from Vehicle,,09,04,2015
09/04/2015 12:03:00 PM,1400 Block BENVENUTO AVE,CENTRAL SAANICH,BC,48.56518827,-123.4392573,12,Friday,Theft,,09,04,2015
09/04/2015 10:43:00 AM,6800 Block KIRKPATRICK CRES,CENTRAL SAANICH,BC,48.56728423,-123.4200625,10,Friday,Traffic,,09,04,2015
09/04/2015 09:08:00 AM,PATRICIA BAY HWY & KEATING CROSS RD,CENTRAL SAANICH,BC,48.5639595,-123.3972404,9,Friday,Traffic,,09,04,2015
09/03/2015 11:46:00 PM,2100 Block MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.59411591,-123.410469,23,Thursday,Other,,09,03,2015
08/18/2015 02:21:00 PM,6100 Block OLD WEST SAANICH RD,CENTRAL SAANICH,BC,48.55388231,-123.4306717,14,Tuesday,Other,,08,18,2015
09/05/2015 04:37:00 PM,1500 Block STELLYS CROSS RD,CENTRAL SAANICH,BC,48.57972398,-123.4371139,16,Saturday,Traffic,,09,05,2015
09/05/2015 02:57:00 PM,PATRICIA BAY HWY & KEATING CROSS RD,CENTRAL SAANICH,BC,48.5639595,-123.3972404,14,Saturday,Traffic,,09,05,2015
09/05/2015 02:18:00 PM,STELLYS CROSS RD & WALLACE DR,CENTRAL SAANICH,BC,48.57973511,-123.4260136,14,Saturday,Traffic,,09,05,2015
09/05/2015 01:01:00 AM,1500 Block STELLYS CROSS RD,CENTRAL SAANICH,BC,48.57972398,-123.4371139,1,Saturday,Other,,09,05,2015
09/05/2015 12:57:00 AM,WEST SAANICH RD & CLARKE RD,CENTRAL SAANICH,BC,48.57654336,-123.4473028,0,Saturday,Liquor,,09,05,2015
09/04/2015 04:37:00 PM,1700 Block STELLYS CROSS RD,CENTRAL SAANICH,BC,48.57973265,-123.4262845,16,Friday,Other,,09,04,2015
09/06/2015 02:31:00 PM,6700 Block VEYANESS RD,CENTRAL SAANICH,BC,48.5651329,-123.4105724,14,Sunday,Other,,09,06,2015
09/06/2015 01:40:00 AM,1600 Block STELLYS CROSS RD,CENTRAL SAANICH,BC,48.57972678,-123.4323761,1,Sunday,Theft,,09,06,2015
09/07/2015 07:58:00 PM,800 Block VERDIER AVE,CENTRAL SAANICH,BC,48.57788257,-123.4648264,19,Monday,Liquor,,09,07,2015
09/07/2015 07:15:00 PM,PATRICIA BAY HWY & MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5941428,-123.3982811,19,Monday,Traffic,,09,07,2015
09/07/2015 06:48:00 PM,2100 Block MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.59411591,-123.410469,18,Monday,Liquor,,09,07,2015
09/07/2015 06:22:00 PM,2100 Block KEATING CROSS RD,CENTRAL SAANICH,BC,48.5651307,-123.4123317,18,Monday,Other,,09,07,2015
09/07/2015 05:08:00 PM,7400 Block WALLACE DR,CENTRAL SAANICH,BC,48.58395699,-123.4238878,17,Monday,Other,,09,07,2015
09/07/2015 04:16:00 PM,7000 Block HOMATHKO RD,CENTRAL SAANICH,BC,48.57278063,-123.3673835,16,Monday,Other,,09,07,2015
09/07/2015 01:38:00 PM,1500 Block STELLYS CROSS RD,CENTRAL SAANICH,BC,48.57972398,-123.4371139,13,Monday,Theft from Vehicle,,09,07,2015
09/07/2015 12:55:00 PM,1500 Block STELLYS CROSS RD,CENTRAL SAANICH,BC,48.57972398,-123.4371139,12,Monday,Other,,09,07,2015
09/06/2015 09:14:00 PM,PATRICIA BAY HWY & MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5941428,-123.3982811,21,Sunday,Traffic,,09,06,2015
09/08/2015 10:52:00 PM,1900 Block MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.59496493,-123.4201716,22,Tuesday,Other,,09,08,2015
09/08/2015 09:34:00 PM,WEST SAANICH RD & CLARKE RD,CENTRAL SAANICH,BC,48.57654336,-123.4473028,21,Tuesday,Other,,09,08,2015
09/08/2015 04:22:00 PM,7000 Block WALLACE DR,CENTRAL SAANICH,BC,48.57476886,-123.4469929,16,Tuesday,Traffic,,09,08,2015
09/08/2015 03:48:00 PM,2100 Block KEATING CROSS RD,CENTRAL SAANICH,BC,48.5651307,-123.4123317,15,Tuesday,Traffic,,09,08,2015
09/08/2015 03:16:00 PM,PATRICIA BAY HWY & ISLAND VIEW RD,CENTRAL SAANICH,BC,48.57242915,-123.3981262,15,Tuesday,Traffic,,09,08,2015
09/08/2015 12:05:00 PM,7800 Block EAST SAANICH RD,CENTRAL SAANICH,BC,48.59570542,-123.4168812,12,Tuesday,Breaking & Entering,,09,08,2015
09/08/2015 10:38:00 AM,CENTRAL SAANICH RD & MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.59412441,-123.4034275,10,Tuesday,Traffic,,09,08,2015
09/08/2015 10:06:00 AM,700 Block SAUNDERS LANE,CENTRAL SAANICH,BC,48.57859344,-123.468172,10,Tuesday,Breaking & Entering,,09,08,2015
09/07/2015 05:38:00 PM,1500 Block STELLYS CROSS RD,CENTRAL SAANICH,BC,48.57972398,-123.4371139,17,Monday,Property Crime,,09,07,2015
09/07/2015 04:41:00 PM,1500 Block STELLYS CROSS RD,CENTRAL SAANICH,BC,48.57972398,-123.4371139,16,Monday,Other,,09,07,2015
09/04/2015 09:34:00 AM,6600 Block BUTLER CRES,CENTRAL SAANICH,BC,48.56315303,-123.419612,9,Friday,Other,,09,04,2015
09/09/2015 11:03:00 PM,PATRICIA BAY HWY & ISLAND VIEW RD,CENTRAL SAANICH,BC,48.57242915,-123.3981262,23,Wednesday,Traffic,,09,09,2015
09/10/2015 08:02:00 AM,CENTRAL SAANICH RD & TANNER RD,CENTRAL SAANICH,BC,48.55609157,-123.4036277,8,Thursday,Traffic,,09,10,2015
09/11/2015 07:42:00 PM,2100 Block MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.59411591,-123.410469,19,Friday,Traffic,,09,11,2015
09/11/2015 03:27:00 PM,2100 Block KEATING CROSS RD,CENTRAL SAANICH,BC,48.5651307,-123.4123317,15,Friday,Traffic,,09,11,2015
09/11/2015 01:37:00 PM,PATRICIA BAY HWY & MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5941428,-123.3982811,13,Friday,Traffic,,09,11,2015
09/11/2015 11:57:00 AM,6400 Block OLDFIELD RD,CENTRAL SAANICH,BC,48.55621728,-123.4172856,11,Friday,Traffic,,09,11,2015
09/11/2015 02:04:00 AM,PATRICIA BAY HWY & TANNER RD,CENTRAL SAANICH,BC,48.55428704,-123.3929038,2,Friday,Drugs,,09,11,2015
08/19/2015 10:52:00 PM,6900 Block EAST SAANICH RD,CENTRAL SAANICH,BC,48.56993018,-123.4013768,22,Wednesday,Weapons Offense,,08,19,2015
09/12/2015 05:03:00 PM,6400 Block PATRICIA BAY HWY,CENTRAL SAANICH,BC,48.55740761,-123.3936784,17,Saturday,Other,,09,12,2015
09/12/2015 12:08:00 PM,2100 Block BEAR HILL RD,CENTRAL SAANICH,BC,48.55064636,-123.4117737,12,Saturday,Other,,09,12,2015
09/12/2015 01:47:00 AM,2500 Block MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.59415045,-123.396385,1,Saturday,Traffic,,09,12,2015
09/12/2015 01:12:00 AM,6800 Block KIRKPATRICK CRES,CENTRAL SAANICH,BC,48.56702884,-123.4199411,1,Saturday,Theft of Vehicle,,09,12,2015
09/12/2015 12:39:00 AM,WALLACE DR & SLUGGETT RD,CENTRAL SAANICH,BC,48.57403998,-123.4489272,0,Saturday,Traffic,,09,12,2015
09/11/2015 11:04:00 PM,WEST SAANICH RD & WALLACE DR,CENTRAL SAANICH,BC,48.57527009,-123.4453416,23,Friday,Traffic,,09,11,2015
09/13/2015 09:31:00 PM,EAST SAANICH RD & MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.59417483,-123.4169651,21,Sunday,Traffic,,09,13,2015
09/13/2015 09:11:00 PM,6300 Block BELLA VISTA DR,CENTRAL SAANICH,BC,48.55498694,-123.3957063,21,Sunday,Property Crime,,09,13,2015
09/13/2015 06:12:00 PM,6700 Block JEDORA DR,CENTRAL SAANICH,BC,48.56599201,-123.4641126,18,Sunday,Property Crime,,09,13,2015
09/13/2015 02:22:00 PM,2500 Block FIELDING PL,CENTRAL SAANICH,BC,48.55760284,-123.3950206,14,Sunday,Theft of Vehicle,,09,13,2015
09/13/2015 04:12:00 AM,6700 Block WENDONNA PL,CENTRAL SAANICH,BC,48.56547351,-123.4627873,4,Sunday,Property Crime,,09,13,2015
09/13/2015 12:45:00 AM,800 Block VERDIER AVE,CENTRAL SAANICH,BC,48.57788257,-123.4648264,0,Sunday,Theft of Vehicle,,09,13,2015
09/12/2015 07:31:00 PM,WEST SAANICH RD & CLARKE RD,CENTRAL SAANICH,BC,48.57654336,-123.4473028,19,Saturday,Property Crime,,09,12,2015
09/12/2015 05:19:00 PM,1900 Block MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.59447292,-123.4188445,17,Saturday,Traffic,,09,12,2015
09/09/2015 05:36:00 PM,CENTRAL SAANICH RD & KEATING CROSS RD,CENTRAL SAANICH,BC,48.5651324,-123.4035358,17,Wednesday,Traffic,,09,09,2015
09/14/2015 05:42:00 PM,6400 Block WELCH RD,CENTRAL SAANICH,BC,48.55736099,-123.3720329,17,Monday,Other,,09,14,2015
09/14/2015 09:31:00 AM,2400 Block MEADOWLAND DR,CENTRAL SAANICH,BC,48.55111234,-123.397273,9,Monday,Theft from Vehicle,,09,14,2015
09/15/2015 06:04:00 PM,7200 Block EAST SAANICH RD,CENTRAL SAANICH,BC,48.5780906,-123.4076948,18,Tuesday,Liquor,,09,15,2015
09/15/2015 04:37:00 PM,MARTINDALE RD & GLIDDON RD,CENTRAL SAANICH,BC,48.56154417,-123.3950735,16,Tuesday,Property Crime,,09,15,2015
09/15/2015 02:25:00 PM,6800 Block WEST SAANICH RD,CENTRAL SAANICH,BC,48.56718947,-123.4403665,14,Tuesday,Traffic,,09,15,2015
09/15/2015 01:47:00 PM,1000 Block VERDIER AVE,CENTRAL SAANICH,BC,48.57788902,-123.4545391,13,Tuesday,Theft,,09,15,2015
09/15/2015 04:45:00 AM,1700 Block MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.59774228,-123.4294984,4,Tuesday,Other,,09,15,2015
09/14/2015 07:44:00 PM,PATRICIA BAY HWY & KEATING CROSS RD,CENTRAL SAANICH,BC,48.5639595,-123.3972404,19,Monday,Other,,09,14,2015
09/16/2015 02:32:00 PM,LOCHSIDE DR & MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.59415239,-123.3946246,14,Wednesday,Other,,09,16,2015
09/16/2015 01:04:00 PM,8200 Block LOCHSIDE DR,CENTRAL SAANICH,BC,48.60432181,-123.3960936,13,Wednesday,Other,,09,16,2015
09/16/2015 12:13:00 PM,7000 Block BEACH VIEW CRT,CENTRAL SAANICH,BC,48.57358845,-123.373429,12,Wednesday,Assault with Deadly Weapon,,09,16,2015
09/16/2015 11:37:00 AM,PATRICIA BAY HWY & MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5941428,-123.3982811,11,Wednesday,Traffic,,09,16,2015
09/16/2015 12:36:00 AM,ELAINE WAY & TANNER RD,CENTRAL SAANICH,BC,48.55428087,-123.3941218,0,Wednesday,Traffic,,09,16,2015
09/17/2015 10:30:00 PM,BENVENUTO AVE & WEST SAANICH RD,CENTRAL SAANICH,BC,48.56518098,-123.4385811,22,Thursday,Disorder,,09,17,2015
09/17/2015 09:01:00 PM,PATRICIA BAY HWY & TANNER RD,CENTRAL SAANICH,BC,48.55428704,-123.3929038,21,Thursday,Traffic,,09,17,2015
09/17/2015 06:38:00 PM,1000 Block LLANFAIR CRES,CENTRAL SAANICH,BC,48.57105462,-123.4563968,18,Thursday,Other,,09,17,2015
09/17/2015 04:32:00 PM,6400 Block SPOONER WAY,CENTRAL SAANICH,BC,48.55766472,-123.367551,16,Thursday,Breaking & Entering,,09,17,2015
09/17/2015 01:06:00 PM,7100 Block WEST SAANICH RD,CENTRAL SAANICH,BC,48.57594437,-123.4463878,13,Thursday,Other,,09,17,2015
09/17/2015 11:28:00 AM,6900 Block SPRINGSIDE PL,CENTRAL SAANICH,BC,48.56957149,-123.4562062,11,Thursday,Theft,,09,17,2015
09/17/2015 10:39:00 AM,1100 Block VIC PL,CENTRAL SAANICH,BC,48.5733136,-123.4539741,10,Thursday,Traffic,,09,17,2015
09/17/2015 08:48:00 AM,1200 Block CLARKE RD,CENTRAL SAANICH,BC,48.57628122,-123.4483998,8,Thursday,Other,,09,17,2015
09/19/2015 09:32:00 PM,KEATING CROSS RD & PATRICIA BAY HWY,CENTRAL SAANICH,BC,48.5639595,-123.3972404,21,Saturday,Other,,09,19,2015
09/19/2015 09:07:00 PM,7800 Block EAST SAANICH RD,CENTRAL SAANICH,BC,48.59570542,-123.4168812,21,Saturday,Disorder,,09,19,2015
09/19/2015 05:12:00 PM,400 Block SENANUS DR,CENTRAL SAANICH,BC,48.59778052,-123.4785153,17,Saturday,Theft,,09,19,2015
09/19/2015 01:04:00 PM,KEATING CROSS RD & WEST SAANICH RD,CENTRAL SAANICH,BC,48.56518098,-123.4385811,13,Saturday,Traffic,,09,19,2015
09/19/2015 02:37:00 AM,STELLYS CROSS RD & CHATWELL DR,CENTRAL SAANICH,BC,48.57973122,-123.4154556,2,Saturday,Traffic,,09,19,2015
09/19/2015 01:25:00 AM,WEST SAANICH RD & WALLACE DR,CENTRAL SAANICH,BC,48.57527009,-123.4453416,1,Saturday,Liquor,,09,19,2015
09/20/2015 12:42:00 PM,PATRICIA BAY HWY & MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5941428,-123.3982811,12,Sunday,Traffic,,09,20,2015
09/20/2015 02:41:00 AM,PATRICIA BAY HWY & MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5941428,-123.3982811,2,Sunday,Traffic,,09,20,2015
09/20/2015 01:00:00 AM,WEST SAANICH RD & MARCHANT RD,CENTRAL SAANICH,BC,48.57247611,-123.4423802,1,Sunday,Traffic,,09,20,2015
09/21/2015 04:56:00 PM,1900 Block HALDON RD,CENTRAL SAANICH,BC,48.60682493,-123.4207409,16,Monday,Theft,,09,21,2015
09/21/2015 02:21:00 PM,6900 Block EAST SAANICH RD,CENTRAL SAANICH,BC,48.57124655,-123.4021163,14,Monday,Property Crime,,09,21,2015
09/21/2015 01:44:00 PM,WEST SAANICH RD & MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.59918309,-123.4658467,13,Monday,Other,,09,21,2015
09/21/2015 12:13:00 PM,800 Block VERDIER AVE,CENTRAL SAANICH,BC,48.57788257,-123.4648264,12,Monday,Theft,,09,21,2015
09/22/2015 06:02:00 PM,PATRICIA BAY HWY & MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5941428,-123.3982811,18,Tuesday,Traffic,,09,22,2015
09/22/2015 04:19:00 PM,1200 Block CLARKE RD,CENTRAL SAANICH,BC,48.57628122,-123.4483998,16,Tuesday,Traffic,,09,22,2015
09/22/2015 03:18:00 PM,800 Block VERDIER AVE,CENTRAL SAANICH,BC,48.57788257,-123.4648264,15,Tuesday,Theft,,09,22,2015
09/22/2015 01:08:00 PM,PATRICIA BAY HWY & KEATING CROSS RD,CENTRAL SAANICH,BC,48.5639595,-123.3972404,13,Tuesday,Other,,09,22,2015
09/22/2015 05:51:00 AM,PATRICIA BAY HWY & TANNER RD,CENTRAL SAANICH,BC,48.55428704,-123.3929038,5,Tuesday,Traffic,,09,22,2015
09/22/2015 03:43:00 AM,7900 Block EAST SAANICH RD,CENTRAL SAANICH,BC,48.59874286,-123.4168501,3,Tuesday,Other,,09,22,2015
09/21/2015 05:35:00 PM,PATRICIA BAY HWY & KEATING CROSS RD,CENTRAL SAANICH,BC,48.56370977,-123.3969836,17,Monday,Traffic,,09,21,2015
09/21/2015 04:58:00 AM,7100 Block WEST SAANICH RD,CENTRAL SAANICH,BC,48.57594437,-123.4463878,4,Monday,Liquor,,09,21,2015
09/21/2015 03:31:00 AM,7800 Block PATTERSON RD,CENTRAL SAANICH,BC,48.59621118,-123.4161764,3,Monday,Other,,09,21,2015
09/20/2015 07:57:00 AM,KEATING CROSS RD & WEST SAANICH RD,CENTRAL SAANICH,BC,48.56518098,-123.4385811,7,Sunday,Other,,09,20,2015
09/23/2015 05:13:00 PM,PATRICIA BAY HWY & ISLAND VIEW RD,CENTRAL SAANICH,BC,48.57243246,-123.3982613,17,Wednesday,Traffic,,09,23,2015
09/23/2015 03:10:00 PM,CENTRAL SAANICH RD & TANNER RIDGE PL,CENTRAL SAANICH,BC,48.55423014,-123.4034596,15,Wednesday,Traffic,,09,23,2015
09/23/2015 01:40:00 PM,1100 Block NEWTON PL,CENTRAL SAANICH,BC,48.57017373,-123.453873,13,Wednesday,Disorder,,09,23,2015
09/23/2015 01:03:00 PM,PATRICIA BAY HWY & MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.5941428,-123.3982811,13,Wednesday,Traffic,,09,23,2015
09/23/2015 11:43:00 AM,7200 Block VEYANESS RD,CENTRAL SAANICH,BC,48.57744525,-123.4104374,11,Wednesday,Traffic,,09,23,2015
09/23/2015 07:29:00 AM,7400 Block WALLACE DR,CENTRAL SAANICH,BC,48.58395699,-123.4238878,7,Wednesday,Other,,09,23,2015
09/24/2015 05:17:00 PM,PATRICIA BAY HWY & TANNER RD,CENTRAL SAANICH,BC,48.55428704,-123.3929038,17,Thursday,Traffic,,09,24,2015
09/24/2015 11:36:00 AM,6800 Block WALLACE DR,CENTRAL SAANICH,BC,48.56879698,-123.4596312,11,Thursday,Theft,,09,24,2015
09/25/2015 08:50:00 PM,1900 Block MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.59496493,-123.4201716,20,Friday,Liquor,,09,25,2015
09/25/2015 12:54:00 PM,800 Block VERDIER AVE,CENTRAL SAANICH,BC,48.57788257,-123.4648264,12,Friday,Theft,,09,25,2015
09/24/2015 11:29:00 PM,6800 Block CENTRAL SAANICH RD,CENTRAL SAANICH,BC,48.56687345,-123.4035752,23,Thursday,Other,,09,24,2015
09/24/2015 10:46:00 PM,2400 Block MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.59414901,-123.3970621,22,Thursday,Other,,09,24,2015
09/26/2015 02:11:00 PM,2100 Block MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.59411591,-123.410469,14,Saturday,Liquor,,09,26,2015
09/26/2015 12:51:00 PM,1900 Block MT NEWTON CROSS RD,CENTRAL SAANICH,BC,48.59447292,-123.4188445,12,Saturday,Liquor,,09,26,2015
